0.473,0.835
0.496,0.846
0.495,0.851
0.489,0.83
0.461,0.807
0.494,0.832
0.471,0.865
0.5,0.858
0.488,0.846
0.453,0.836
0.47,0.82
0.466,0.894
0.464,0.859
0.491,0.851
0.465,0.857
0.464,0.853
0.473,0.835
0.453,0.835
0.473,0.856
0.472,0.871
0.455,0.848
0.465,0.863
0.483,0.849
0.469,0.867
0.466,0.868
0.454,0.852
0.442,0.831
0.45,0.867
0.452,0.853
0.449,0.858
0.445,0.87
0.46,0.874
0.45,0.867
0.443,0.84
0.433,0.879
0.439,0.852
0.428,0.867
0.451,0.848
0.443,0.85
0.45,0.904
0.426,0.846
0.431,0.881
0.426,0.847
0.432,0.886
0.425,0.843
0.424,0.881
0.424,0.855
0.438,0.857
0.415,0.863
0.415,0.854
0.433,0.853
0.419,0.881
0.417,0.859
0.426,0.852
0.42,0.858
0.429,0.84
0.42,0.855
0.417,0.839
0.424,0.836
0.442,0.876
0.425,0.861
0.44,0.847
0.418,0.854
0.422,0.86
0.421,0.869
0.406,0.864
0.418,0.863
0.413,0.849
0.399,0.879
0.398,0.861
0.403,0.889
0.399,0.828
0.406,0.889
0.407,0.856
0.376,0.851
0.415,0.824
0.425,0.848
0.391,0.874
0.4,0.854
0.386,0.859
0.377,0.848
0.418,0.851
0.398,0.862
0.398,0.83
0.388,0.87
0.399,0.829
0.387,0.846
0.381,0.857
0.401,0.858
0.407,0.851
0.395,0.854
0.349,0.838
0.38,0.825
0.384,0.855
0.399,0.846
0.394,0.864
0.375,0.832
0.367,0.826
0.355,0.87
0.355,0.828
0.354,0.859
0.381,0.859
0.401,0.843
0.34,0.845
0.356,0.864
0.369,0.85
0.373,0.853
0.348,0.826
0.379,0.857
0.346,0.855
0.365,0.85
0.381,0.857
0.36,0.871
0.348,0.857
0.377,0.829
0.34,0.833
0.346,0.864
0.349,0.869
0.353,0.859
0.34,0.874
0.304,0.865
0.33,0.871
0.342,0.889
0.318,0.858
0.345,0.926
0.332,0.828
0.338,0.835
0.341,0.859
0.35,0.848
0.346,0.816
0.322,0.831
0.325,0.851
0.339,0.849
0.328,0.881
0.323,0.873
0.332,0.874
0.307,0.846
0.313,0.824
0.324,0.858
0.318,0.898
0.322,0.868
0.336,0.839
0.288,0.851
0.302,0.859
0.339,0.841
0.309,0.88
0.336,0.849
0.342,0.879
0.321,0.831
0.3,0.844
0.308,0.822
0.29,0.838
0.317,0.839
0.32,0.839
0.318,0.848
0.298,0.802
0.312,0.819
0.329,0.829
0.306,0.84
0.32,0.892
0.317,0.822
0.318,0.826
0.317,0.868
0.304,0.88
0.319,0.831
0.317,0.872
0.3,0.864
0.313,0.825
0.301,0.81
0.294,0.842
0.31,0.863
0.293,0.822
0.3,0.843
0.3,0.836
0.304,0.826
0.298,0.804
0.31,0.83
0.295,0.822
0.28,0.829
0.326,0.833
0.297,0.844
0.303,0.806
0.294,0.809
0.304,0.805
0.287,0.836
0.277,0.811
0.275,0.874
0.292,0.823
0.286,0.824
0.281,0.78
0.287,0.804
0.306,0.792
0.315,0.809
0.302,0.823
0.275,0.788
0.275,0.786
0.278,0.804
0.285,0.828
0.296,0.803
0.289,0.809
0.295,0.809
0.277,0.811
0.304,0.811
0.29,0.835
0.278,0.822
0.263,0.829
0.273,0.822
0.277,0.844
0.254,0.825
0.291,0.82
0.267,0.801
0.271,0.791
0.294,0.783
0.268,0.814
0.274,0.795
0.284,0.786
0.275,0.838
0.288,0.805
0.259,0.784
0.267,0.853
0.291,0.806
0.281,0.786
0.272,0.815
0.282,0.842
0.274,0.817
0.268,0.831
0.256,0.79
0.308,0.819
0.255,0.792
0.276,0.82
0.263,0.822
0.267,0.794
0.28,0.819
0.272,0.821
0.306,0.84
0.267,0.8
0.267,0.82
0.256,0.801
0.273,0.788
0.294,0.809
0.282,0.801
0.288,0.842
0.268,0.829
0.253,0.825
0.263,0.809
0.255,0.801
0.26,0.808
0.236,0.802
0.28,0.813
0.258,0.807
0.273,0.788
0.274,0.805
0.265,0.766
0.261,0.784
0.266,0.82
0.267,0.785
0.247,0.779
0.27,0.819
0.26,0.779
0.241,0.789
0.268,0.786
0.257,0.761
0.246,0.733
0.251,0.805
0.285,0.829
0.239,0.798
0.275,0.771
0.267,0.794
0.26,0.792
0.256,0.787
0.258,0.779
0.28,0.768
0.268,0.806
0.257,0.801
0.271,0.781
0.259,0.773
0.248,0.796
0.244,0.761
0.245,0.784
0.242,0.764
0.265,0.766
0.23,0.743
0.242,0.758
0.237,0.737
0.249,0.794
0.245,0.748
0.231,0.771
0.237,0.739
0.254,0.762
0.235,0.759
0.236,0.762
0.235,0.75
0.26,0.763
0.251,0.738
0.236,0.749
0.233,0.767
0.237,0.73
0.244,0.758
0.259,0.743
0.249,0.729
0.249,0.704
0.239,0.72
0.238,0.689
0.228,0.746
0.237,0.764
0.224,0.727
0.244,0.734
0.253,0.742
0.244,0.702
0.236,0.748
0.248,0.704
0.213,0.714
0.244,0.71
0.25,0.704
0.24,0.749
0.258,0.696
0.228,0.707
0.232,0.686
0.225,0.707
0.237,0.717
0.236,0.699
0.228,0.686
0.242,0.712
0.221,0.697
0.238,0.719
0.232,0.733
0.241,0.707
0.233,0.687
0.253,0.687
0.217,0.699
0.225,0.657
0.25,0.688
0.255,0.701
0.258,0.69
0.235,0.649
0.215,0.65
0.242,0.689
0.214,0.676
0.219,0.696
0.244,0.685
0.251,0.658
0.244,0.68
0.204,0.663
0.222,0.679
0.217,0.63
0.236,0.637
0.253,0.644
0.23,0.679
0.214,0.674
0.257,0.651
0.226,0.665
0.229,0.633
0.218,0.663
0.212,0.651
0.208,0.622
0.233,0.624
0.237,0.647
0.224,0.623
0.218,0.64
0.208,0.602
0.202,0.666
0.198,0.638
0.24,0.642
0.208,0.622
0.226,0.604
0.221,0.658
0.214,0.593
0.215,0.654
0.224,0.606
0.224,0.602
0.197,0.625
0.215,0.58
0.23,0.593
0.23,0.592
0.234,0.628
0.215,0.602
0.228,0.62
0.262,0.563
0.236,0.603
0.223,0.577
0.227,0.578
0.218,0.565
0.215,0.583
0.222,0.591
0.228,0.586
0.222,0.567
0.213,0.553
0.221,0.566
0.208,0.544
0.201,0.55
0.224,0.555
0.206,0.568
0.221,0.594
0.208,0.56
0.204,0.551
0.241,0.569
0.2,0.586
0.203,0.577
0.217,0.565
0.246,0.548
0.23,0.493
0.216,0.526
0.226,0.551
0.234,0.538
0.215,0.542
0.199,0.582
0.199,0.552
0.251,0.548
0.214,0.561
0.193,0.568
0.22,0.543
0.207,0.534
0.226,0.561
0.643,0.547
0.647,0.578
0.627,0.56
0.645,0.533
0.648,0.529
0.637,0.548
0.623,0.574
0.634,0.553
0.64,0.593
0.633,0.527
0.622,0.563
0.633,0.557
0.629,0.598
0.618,0.569
0.643,0.568
0.626,0.568
0.639,0.583
0.64,0.586
0.628,0.582
0.625,0.556
0.614,0.578
0.651,0.585
0.638,0.596
0.639,0.584
0.621,0.609
0.601,0.58
0.638,0.574
0.635,0.592
0.637,0.54
0.637,0.597
0.645,0.614
0.626,0.582
0.63,0.592
0.599,0.574
0.633,0.59
0.614,0.587
0.625,0.585
0.623,0.611
0.635,0.593
0.616,0.642
0.626,0.559
0.59,0.644
0.587,0.605
0.602,0.617
0.605,0.608
0.614,0.614
0.637,0.612
0.613,0.637
0.622,0.625
0.597,0.616
0.598,0.626
0.601,0.636
0.602,0.624
0.639,0.625
0.612,0.627
0.626,0.643
0.587,0.644
0.599,0.648
0.606,0.656
0.606,0.631
0.611,0.629
0.576,0.644
0.6,0.678
0.608,0.674
0.61,0.685
0.594,0.674
0.612,0.653
0.61,0.621
0.575,0.639
0.594,0.645
0.618,0.656
0.613,0.686
0.572,0.674
0.597,0.715
0.595,0.654
0.608,0.683
0.585,0.674
0.581,0.672
0.609,0.685
0.596,0.691
0.58,0.688
0.609,0.703
0.595,0.706
0.571,0.695
0.609,0.697
0.594,0.682
0.555,0.678
0.607,0.677
0.592,0.682
0.608,0.75
0.608,0.727
0.583,0.713
0.636,0.704
0.593,0.709
0.608,0.716
0.588,0.701
0.601,0.692
0.604,0.723
0.591,0.714
0.594,0.695
0.588,0.728
0.584,0.689
0.612,0.705
0.597,0.724
0.591,0.724
0.603,0.734
0.609,0.708
0.596,0.735
0.612,0.69
0.606,0.74
0.591,0.722
0.595,0.737
0.591,0.744
0.596,0.729
0.598,0.747
0.596,0.737
0.609,0.747
0.613,0.712
0.609,0.735
0.615,0.786
0.569,0.752
0.581,0.778
0.598,0.765
0.607,0.736
0.596,0.75
0.576,0.757
0.598,0.776
0.612,0.765
0.596,0.754
0.593,0.746
0.592,0.78
0.608,0.76
0.622,0.747
0.599,0.752
0.598,0.771
0.614,0.787
0.613,0.741
0.584,0.755
0.584,0.794
0.589,0.784
0.592,0.805
0.583,0.802
0.59,0.762
0.607,0.813
0.605,0.801
0.595,0.822
0.584,0.793
0.574,0.836
0.586,0.827
0.588,0.823
0.569,0.784
0.593,0.808
0.581,0.805
0.578,0.84
0.592,0.824
0.568,0.819
0.583,0.822
0.605,0.803
0.564,0.833
0.585,0.842
0.586,0.792
0.595,0.795
0.571,0.804
0.598,0.82
0.583,0.838
0.568,0.794
0.57,0.8
0.573,0.821
0.548,0.812
0.583,0.788
0.57,0.812
0.566,0.839
0.559,0.851
0.577,0.833
0.553,0.865
0.557,0.808
0.571,0.819
0.55,0.82
0.558,0.821
0.559,0.844
0.557,0.839
0.549,0.858
0.557,0.842
0.555,0.823
0.538,0.866
0.533,0.832
0.559,0.86
0.556,0.827
0.552,0.856
0.549,0.868
0.542,0.866
0.517,0.875
0.561,0.866
0.534,0.821
0.543,0.827
0.567,0.838
0.521,0.848
0.509,0.841
0.542,0.837
0.533,0.873
0.538,0.834
0.542,0.841
0.512,0.866
0.502,0.854
0.507,0.85
0.525,0.841
0.509,0.871
0.539,0.82
0.516,0.867
0.53,0.862
0.47,0.877
0.498,0.861
0.505,0.876
0.517,0.893
0.506,0.858
0.507,0.841
0.499,0.876
0.473,0.879
0.47,0.867
0.487,0.887
0.477,0.86
0.471,0.849
0.475,0.87
0.479,0.856
0.482,0.875
0.458,0.891
0.466,0.867
0.481,0.911
0.477,0.888
0.472,0.892
0.474,0.848
0.451,0.862
0.454,0.889
0.458,0.864
0.449,0.906
0.453,0.894
0.455,0.878
0.459,0.86
0.432,0.89
0.45,0.845
0.438,0.88
0.457,0.88
0.44,0.885
0.433,0.882
0.445,0.855
0.427,0.865
0.418,0.864
0.409,0.915
0.404,0.868
0.427,0.89
0.412,0.843
0.416,0.865
0.41,0.883
0.428,0.891
0.412,0.914
0.426,0.872
0.418,0.867
0.431,0.905
0.4,0.87
0.387,0.893
0.399,0.907
0.395,0.9
0.414,0.856
0.425,0.886
0.397,0.87
0.407,0.883
0.391,0.87
0.398,0.87
0.412,0.879
0.368,0.904
0.391,0.879
0.398,0.893
0.374,0.918
0.38,0.921
0.386,0.877
0.39,0.902
0.391,0.905
0.374,0.862
0.362,0.879
0.37,0.861
0.361,0.85
0.385,0.871
0.375,0.859
0.387,0.899
0.37,0.88
0.37,0.885
0.391,0.86
0.362,0.879
0.387,0.915
0.361,0.877
0.369,0.87
0.388,0.881
0.386,0.877
0.36,0.891
0.347,0.876
0.382,0.879
0.366,0.909
0.349,0.892
0.359,0.916
0.349,0.88
0.353,0.878
0.348,0.907
0.35,0.884
0.329,0.869
0.335,0.912
0.347,0.885
0.336,0.888
0.363,0.875
0.34,0.897
0.372,0.882
0.33,0.899
0.352,0.904
0.348,0.874
0.334,0.864
0.334,0.87
0.337,0.878
0.358,0.834
0.328,0.873
0.319,0.86
0.36,0.864
0.339,0.891
0.329,0.88
0.328,0.854
0.311,0.9
0.313,0.87
0.335,0.831
0.336,0.863
0.308,0.863
0.309,0.882
0.345,0.874
0.324,0.87
0.314,0.847
0.334,0.864
0.319,0.887
0.339,0.882
0.33,0.854
0.299,0.841
0.303,0.865
0.31,0.833
0.317,0.862
0.304,0.867
0.315,0.836
0.322,0.875
0.31,0.829
0.319,0.893
0.32,0.863
0.319,0.875
0.31,0.836
0.315,0.845
0.318,0.867
0.292,0.887
0.29,0.834
0.308,0.853
0.295,0.855
0.306,0.878
0.295,0.889
0.295,0.841
0.384,0.653
0.371,0.634
0.418,0.661
0.378,0.658
0.377,0.67
0.375,0.666
0.396,0.672
0.366,0.643
0.349,0.662
0.387,0.67
0.387,0.672
0.359,0.635
0.376,0.657
0.375,0.631
0.398,0.623
0.379,0.667
0.39,0.631
0.376,0.609
0.393,0.636
0.378,0.603
0.378,0.643
0.411,0.638
0.373,0.662
0.37,0.656
0.386,0.608
0.387,0.655
0.4,0.611
0.376,0.622
0.396,0.61
0.37,0.592
0.378,0.613
0.376,0.602
0.394,0.621
0.416,0.643
0.374,0.65
0.395,0.585
0.374,0.644
0.378,0.632
0.382,0.605
0.379,0.62
0.41,0.609
0.401,0.619
0.374,0.613
0.391,0.615
0.362,0.614
0.367,0.586
0.381,0.566
0.374,0.58
0.423,0.588
0.394,0.588
0.357,0.56
0.378,0.575
0.371,0.597
0.38,0.606
0.406,0.57
0.378,0.572
0.364,0.573
0.369,0.578
0.386,0.571
0.371,0.576
0.396,0.595
0.385,0.583
0.368,0.586
0.392,0.591
0.386,0.555
0.405,0.536
0.38,0.567
0.385,0.574
0.369,0.546
0.373,0.602
0.409,0.557
0.375,0.568
0.367,0.559
0.4,0.555
0.402,0.581
0.381,0.586
0.384,0.56
0.374,0.559
0.401,0.539
0.345,0.572
0.384,0.521
0.387,0.575
0.402,0.565
0.401,0.53
0.393,0.506
0.374,0.54
0.385,0.526
0.381,0.546
0.385,0.509
0.397,0.547
0.382,0.535
0.399,0.531
0.398,0.512
0.378,0.508
0.388,0.53
0.393,0.556
0.398,0.557
0.388,0.503
0.4,0.531
0.386,0.554
0.382,0.528
0.37,0.53
0.398,0.504
0.404,0.504
0.382,0.506
0.381,0.496
0.39,0.532
0.369,0.51
0.393,0.53
0.394,0.483
0.392,0.533
0.407,0.505
0.387,0.529
0.392,0.527
0.408,0.517
0.403,0.51
0.385,0.491
0.415,0.532
0.397,0.519
0.396,0.489
0.387,0.499
0.397,0.499
0.403,0.523
0.401,0.528
0.399,0.503
0.394,0.506
0.395,0.486
0.372,0.449
0.393,0.473
0.405,0.515
0.393,0.492
0.414,0.531
0.382,0.502
0.414,0.486
0.397,0.506
0.419,0.48
0.422,0.468
0.394,0.502
0.382,0.504
0.396,0.484
0.399,0.478
0.389,0.515
0.4,0.485
0.402,0.477
0.406,0.478
0.398,0.498
0.39,0.462
0.39,0.476
0.397,0.483
0.379,0.471
0.41,0.466
0.407,0.473
0.387,0.474
0.401,0.474
0.397,0.455
0.4,0.477
0.387,0.462
0.413,0.452
0.403,0.459
0.409,0.441
0.395,0.472
0.407,0.455
0.407,0.474
0.387,0.445
0.42,0.432
0.42,0.426
0.395,0.448
0.416,0.437
0.422,0.445
0.421,0.392
0.402,0.41
0.423,0.427
0.407,0.422
0.398,0.417
0.412,0.429
0.399,0.408
0.415,0.405
0.397,0.404
0.399,0.372
0.406,0.415
0.388,0.412
0.415,0.404
0.43,0.427
0.441,0.39
0.409,0.414
0.427,0.389
0.418,0.38
0.446,0.42
0.41,0.426
0.44,0.407
0.438,0.386
0.424,0.388
0.433,0.382
0.446,0.385
0.439,0.375
0.447,0.387
0.449,0.38
0.437,0.349
0.45,0.362
0.442,0.373
0.418,0.384
0.432,0.372
0.44,0.399
0.452,0.344
0.435,0.349
0.448,0.355
0.451,0.379
0.451,0.361
0.449,0.338
0.434,0.376
0.452,0.368
0.446,0.358
0.431,0.358
0.454,0.372
0.442,0.37
0.461,0.384
0.449,0.366
0.443,0.347
0.47,0.33
0.448,0.356
0.465,0.326
0.452,0.354
0.452,0.346
0.464,0.316
0.454,0.333
0.458,0.328
0.438,0.342
0.465,0.333
0.463,0.335
0.448,0.317
0.479,0.31
0.48,0.308
0.454,0.329
0.476,0.346
0.463,0.344
0.454,0.32
0.477,0.332
0.451,0.319
0.483,0.306
0.464,0.328
0.462,0.333
0.469,0.296
0.48,0.319
0.483,0.317
0.461,0.342
0.482,0.325
0.492,0.332
0.487,0.307
0.481,0.318
0.464,0.307
0.48,0.315
0.446,0.275
0.495,0.306
0.497,0.311
0.495,0.308
0.488,0.31
0.498,0.299
0.509,0.274
0.504,0.308
0.514,0.281
0.502,0.356
0.508,0.313
0.501,0.314
0.506,0.276
0.488,0.292
0.501,0.304
0.526,0.285
0.528,0.276
0.548,0.26
0.52,0.283
0.536,0.274
0.538,0.287
0.564,0.268
0.544,0.259
0.579,0.263
0.565,0.275
0.554,0.258
0.553,0.279
0.586,0.263
0.574,0.283
0.582,0.274
0.542,0.274
0.559,0.27
0.571,0.257
0.564,0.279
0.595,0.287
0.582,0.283
0.567,0.278
0.588,0.281
0.587,0.25
0.592,0.285
0.598,0.26
0.591,0.27
0.572,0.258
0.594,0.269
0.582,0.27
0.58,0.261
0.58,0.275
0.577,0.273
0.615,0.236
0.621,0.259
0.607,0.231
0.593,0.238
0.589,0.26
0.583,0.238
0.644,0.2
0.615,0.24
0.645,0.287
0.644,0.244
0.628,0.248
0.648,0.241
0.728,0.21
0.69,0.231
0.715,0.25
0.702,0.245
0.695,0.23
0.713,0.218
0.708,0.231
0.704,0.226
0.717,0.259
0.738,0.235
0.71,0.259
0.739,0.251
0.738,0.226
0.712,0.232
0.751,0.241
0.764,0.255
0.732,0.231
0.735,0.285
0.739,0.211
0.721,0.252
0.732,0.294
0.741,0.23
0.759,0.247
0.741,0.229
0.748,0.254
0.754,0.24
0.732,0.298
0.746,0.269
0.754,0.232
0.764,0.24
0.746,0.24
0.73,0.25
0.76,0.263
0.755,0.264
0.783,0.231
0.778,0.223
0.76,0.28
0.757,0.27
0.775,0.266
0.727,0.263
0.765,0.298
0.761,0.26
0.795,0.294
0.751,0.268
0.751,0.278
0.771,0.255
0.756,0.269
0.762,0.291
0.753,0.258
0.788,0.298
0.766,0.27
0.794,0.249
0.757,0.273
0.762,0.287
0.788,0.24
0.793,0.284
0.781,0.303
0.774,0.28
0.78,0.276
0.782,0.266
0.784,0.3
0.76,0.29
0.785,0.297
0.767,0.288
0.79,0.323
0.781,0.279
0.773,0.306
0.798,0.293
0.784,0.31
0.786,0.316
0.783,0.295
0.79,0.308
0.806,0.311
0.783,0.295
0.801,0.312
0.775,0.314
0.801,0.288
0.81,0.344
0.792,0.326
0.798,0.331
0.805,0.325
0.798,0.326
0.82,0.317
0.812,0.288
0.805,0.307
0.801,0.336
0.792,0.329
0.802,0.358
0.804,0.309
0.797,0.325
0.777,0.321
0.81,0.339
0.793,0.331
0.815,0.333
0.794,0.273
0.821,0.343
0.798,0.346
0.799,0.341
0.818,0.365
0.809,0.347
0.84,0.347
0.818,0.368
0.812,0.394
0.79,0.363
0.786,0.339
0.813,0.399
0.804,0.341
0.797,0.356
0.816,0.363
0.826,0.348
0.809,0.367
0.824,0.394
0.83,0.366
0.808,0.386
0.816,0.4
0.814,0.354
0.817,0.368
0.816,0.372
0.83,0.377
0.833,0.389
0.831,0.419
0.825,0.42
0.788,0.363
0.826,0.405
0.83,0.382
0.841,0.419
0.846,0.413
0.828,0.414
0.839,0.414
0.836,0.422
0.832,0.398
0.828,0.429
0.824,0.408
0.815,0.437
0.842,0.417
0.815,0.422
0.83,0.417
0.818,0.433
0.847,0.472
0.829,0.456
0.857,0.451
0.839,0.433
0.827,0.435
0.804,0.435
0.84,0.421
0.795,0.454
0.836,0.433
0.824,0.478
0.847,0.457
0.835,0.452
0.821,0.473
0.842,0.437
0.845,0.462
0.838,0.459
0.819,0.482
0.85,0.493
0.828,0.491
0.847,0.5
0.821,0.448
0.831,0.493
0.862,0.508
0.849,0.485
0.834,0.536
0.84,0.462
0.847,0.537
0.852,0.536
0.847,0.508
0.847,0.527
0.832,0.552
0.859,0.524
0.829,0.538
0.848,0.494
0.837,0.518
0.861,0.519
0.834,0.537
0.844,0.536
0.836,0.546
0.84,0.547
0.828,0.543
0.845,0.539
0.836,0.518
0.856,0.54
0.828,0.554
0.861,0.585
0.839,0.586
0.84,0.553
0.806,0.548
0.823,0.535
0.85,0.582
0.855,0.582
0.843,0.58
0.853,0.617
0.849,0.601
0.849,0.553
0.843,0.565
0.85,0.616
0.82,0.6
0.839,0.61
0.838,0.585
0.843,0.607
0.852,0.605
0.836,0.626
0.854,0.602
0.84,0.641
0.872,0.618
0.853,0.624
0.833,0.643
0.821,0.644
0.853,0.614
0.851,0.627
0.844,0.669
0.823,0.628
0.837,0.629
0.824,0.648
0.834,0.639
0.824,0.64
0.824,0.642
0.855,0.654
0.811,0.666
0.827,0.649
0.817,0.651
0.827,0.641
0.83,0.652
0.838,0.692
0.838,0.672
0.852,0.706
0.84,0.672
0.847,0.671
0.832,0.636
0.847,0.673
0.838,0.686
0.852,0.697
0.816,0.683
0.818,0.674
0.821,0.686
0.81,0.689
0.839,0.705
0.825,0.73
0.828,0.714
0.819,0.687
0.82,0.707
0.833,0.657
0.824,0.678
0.831,0.706
0.83,0.688
0.817,0.687
0.809,0.687
0.833,0.68
0.831,0.692
0.826,0.663
0.831,0.696
0.8,0.699
0.819,0.702
0.844,0.69
0.818,0.672
0.839,0.668
0.826,0.664
0.83,0.708
0.824,0.699
0.818,0.719
0.86,0.7
0.83,0.671
0.818,0.676
0.797,0.723
0.834,0.694
0.844,0.691
0.812,0.718
0.825,0.696
0.839,0.749
0.838,0.684
0.817,0.712
0.817,0.679
0.822,0.697
0.833,0.669
0.828,0.728
0.792,0.702
0.826,0.7
0.806,0.702
0.816,0.703
0.837,0.7
0.832,0.725
0.808,0.714
0.818,0.702
0.842,0.694
0.829,0.732
0.835,0.698
0.795,0.754
0.845,0.699
0.831,0.719
0.812,0.669
0.829,0.672
0.843,0.697
0.843,0.679
0.815,0.683
0.795,0.676
0.803,0.669
0.818,0.684
0.833,0.662
0.825,0.644
0.829,0.659
0.834,0.679
0.824,0.649
0.824,0.622
0.83,0.655
0.833,0.608
0.844,0.67
0.797,0.612
0.81,0.654
0.823,0.603
0.819,0.629
0.832,0.647
0.826,0.606
0.813,0.637
0.825,0.621
0.833,0.644
0.812,0.647
0.813,0.613
0.812,0.59
0.836,0.623
0.813,0.573
0.826,0.58
0.821,0.613
0.841,0.619
0.832,0.624
0.832,0.622
0.824,0.57
0.819,0.616
0.853,0.59
0.829,0.602
0.84,0.593
0.823,0.555
0.817,0.602
0.833,0.591
0.819,0.589
0.826,0.579
0.814,0.604
0.82,0.57
0.83,0.589
0.82,0.533
0.831,0.57
0.824,0.559
0.831,0.582
0.818,0.571
0.841,0.545
0.826,0.544
0.822,0.547
0.816,0.545
0.826,0.558
0.833,0.568
0.833,0.556
0.833,0.525
0.846,0.519
0.83,0.511
0.837,0.515
0.819,0.527
0.826,0.484
0.809,0.528
0.827,0.514
0.825,0.497
0.841,0.519
0.851,0.5
0.85,0.487
0.831,0.508
0.837,0.48
0.821,0.489
0.817,0.501
0.814,0.466
0.842,0.472
0.824,0.496
0.843,0.484
0.838,0.491
0.82,0.466
0.813,0.456
0.842,0.494
0.819,0.493
0.813,0.445
0.844,0.455
0.822,0.47
0.846,0.452
0.846,0.453
0.844,0.473
0.85,0.441
0.824,0.482
0.843,0.464
0.82,0.451
0.83,0.44
0.842,0.419
0.835,0.44
0.827,0.416
0.839,0.476
0.851,0.402
0.829,0.422
0.856,0.432
0.824,0.414
0.849,0.414
0.838,0.437
0.81,0.422
0.817,0.442
0.799,0.442
0.846,0.427
0.835,0.401
0.832,0.414
0.815,0.405
0.823,0.397
0.821,0.414
0.842,0.408
0.837,0.417
0.816,0.4
0.822,0.362
0.838,0.398
0.842,0.392
0.851,0.399
0.814,0.404
0.827,0.375
0.83,0.363
0.832,0.385
0.818,0.376
0.817,0.388
0.819,0.34
0.827,0.393
0.803,0.335
0.825,0.356
0.803,0.365
0.796,0.378
0.813,0.386
0.834,0.362
0.831,0.362
0.784,0.37
0.793,0.307
0.821,0.324
0.796,0.378
0.808,0.311
0.815,0.34
0.821,0.34
0.813,0.351
0.826,0.355
0.797,0.337
0.801,0.337
0.824,0.325
0.824,0.337
0.809,0.345
0.816,0.347
0.798,0.339
0.802,0.325
0.795,0.344
0.785,0.328
0.81,0.328
0.787,0.313
0.793,0.335
0.803,0.3
0.793,0.306
0.796,0.318
0.797,0.316
0.809,0.311
0.805,0.333
0.771,0.322
0.798,0.306
0.792,0.29
0.814,0.341
0.794,0.314
0.805,0.31
0.801,0.339
0.787,0.287
0.785,0.295
0.81,0.29
0.797,0.275
0.792,0.289
0.78,0.278
0.798,0.289
0.792,0.287
0.781,0.278
0.758,0.287
0.772,0.279
0.778,0.283
0.787,0.299
0.79,0.302
0.761,0.294
0.775,0.269
0.786,0.295
0.763,0.28
0.762,0.305
0.757,0.287
0.773,0.287
0.751,0.263
0.781,0.278
0.759,0.281
0.744,0.29
0.765,0.263
0.759,0.271
0.771,0.27
0.751,0.265
0.723,0.261
0.756,0.247
0.755,0.282
0.776,0.257
0.77,0.238
0.784,0.27
0.719,0.248
0.741,0.226
0.745,0.227
0.741,0.221
0.727,0.239
0.76,0.229
0.746,0.217
0.724,0.233
0.711,0.228
0.727,0.232
0.726,0.264
0.7,0.256
0.736,0.234
0.729,0.19
0.702,0.274
0.726,0.258
0.705,0.247
0.703,0.212
0.708,0.238
0.701,0.224
0.712,0.225
0.714,0.222
0.711,0.239
0.706,0.226
0.701,0.236
0.698,0.24
0.697,0.233
0.685,0.239
0.684,0.235
0.709,0.234
0.676,0.176
0.684,0.193
0.71,0.249
0.686,0.217
0.725,0.233
0.683,0.227
0.659,0.227
0.686,0.218
0.684,0.244
0.669,0.261
0.665,0.221
0.698,0.21
0.672,0.215
0.671,0.217
0.648,0.232
0.647,0.226
0.67,0.194
0.666,0.229
0.655,0.221
0.63,0.242
0.652,0.211
0.628,0.219
0.66,0.203
0.648,0.189
0.666,0.223
0.641,0.23
0.591,0.218
0.608,0.199
0.608,0.225
0.633,0.229
0.612,0.243
0.623,0.207
0.628,0.191
0.591,0.226
0.625,0.239
0.611,0.229
0.6,0.232
0.611,0.223
0.59,0.264
0.591,0.203
0.553,0.237
0.559,0.247
0.532,0.22
0.56,0.244
0.563,0.219
0.566,0.249
0.547,0.231
0.522,0.268
0.524,0.248
0.54,0.276
0.55,0.266
0.529,0.241
0.523,0.23
0.522,0.249
0.493,0.266
0.526,0.282
0.504,0.273
0.496,0.247
0.504,0.262
0.503,0.255
0.509,0.256
0.498,0.283
0.498,0.287
0.507,0.287
0.485,0.245
0.511,0.282
0.516,0.306
0.5,0.248
0.491,0.273
0.472,0.252
0.491,0.274
0.491,0.268
0.467,0.286
0.509,0.292
0.493,0.292
0.482,0.294
0.464,0.323
0.482,0.299
0.496,0.309
0.476,0.35
0.462,0.309
0.489,0.29
0.484,0.34
0.449,0.32
0.475,0.322
0.464,0.326
0.448,0.284
0.455,0.302
0.487,0.296
0.464,0.341
0.453,0.342
0.459,0.352
0.464,0.349
0.477,0.326
0.466,0.356
0.432,0.337
0.459,0.351
0.447,0.347
0.448,0.376
0.445,0.374
0.418,0.381
0.471,0.347
0.454,0.338
0.421,0.347
0.432,0.358
0.431,0.363
0.441,0.369
0.478,0.412
0.436,0.357
0.458,0.38
0.433,0.373
0.432,0.383
0.453,0.376
0.434,0.4
0.414,0.403
0.432,0.398
0.436,0.414
0.433,0.445
0.393,0.484
0.422,0.456
0.426,0.436
0.453,0.452
0.416,0.429
0.411,0.405
0.426,0.442
0.418,0.481
0.406,0.459
0.396,0.476
0.422,0.448
0.392,0.442
0.411,0.482
0.398,0.451
0.4,0.484
0.391,0.504
0.388,0.532
0.407,0.481
0.414,0.468
0.383,0.504
0.405,0.524
0.397,0.461
0.403,0.504
0.387,0.527
